X,CH2,Start,Increment,
Sequence,Volt,-6.000000e-04,1.000000e-06
0,4.40e-03,
1,5.20e-03,
2,4.40e-03,
3,5.20e-03,
4,4.40e-03,
5,5.20e-03,
6,5.60e-03,
7,4.00e-03,
8,4.40e-03,
9,5.60e-03,
10,5.20e-03,
11,4.00e-03,
12,5.20e-03,
13,4.00e-03,
14,5.20e-03,
15,4.00e-03,
16,5.20e-03,
17,4.00e-03,
18,5.20e-03,
19,4.00e-03,
20,5.20e-03,
21,4.00e-03,
22,5.20e-03,
23,4.00e-03,
24,4.40e-03,
25,5.20e-03,
26,4.40e-03,
27,5.60e-03,
28,4.40e-03,
29,5.60e-03,
30,4.40e-03,
31,5.60e-03,
32,4.40e-03,
33,6.00e-03,
34,4.40e-03,
35,5.60e-03,
36,4.40e-03,
37,5.60e-03,
38,4.40e-03,
39,5.60e-03,
40,5.60e-03,
41,4.40e-03,
42,5.60e-03,
43,4.40e-03,
44,5.60e-03,
45,4.40e-03,
46,5.60e-03,
47,4.40e-03,
48,5.60e-03,
49,4.80e-03,
50,5.60e-03,
51,4.40e-03,
52,5.60e-03,
53,4.40e-03,
54,4.40e-03,
55,5.60e-03,
56,4.40e-03,
57,5.60e-03,
58,5.60e-03,
59,4.00e-03,
60,4.40e-03,
61,5.60e-03,
62,4.40e-03,
63,5.60e-03,
64,4.40e-03,
65,5.60e-03,
66,4.40e-03,
67,5.20e-03,
68,4.40e-03,
69,5.60e-03,
70,4.40e-03,
71,5.60e-03,
72,4.40e-03,
73,5.20e-03,
74,5.20e-03,
75,4.40e-03,
76,5.20e-03,
77,4.40e-03,
78,4.40e-03,
79,5.20e-03,
80,4.40e-03,
81,5.20e-03,
82,4.40e-03,
83,5.20e-03,
84,4.00e-03,
85,5.60e-03,
86,4.40e-03,
87,5.20e-03,
88,4.40e-03,
89,5.20e-03,
90,4.40e-03,
91,5.60e-03,
92,4.40e-03,
93,5.60e-03,
94,4.40e-03,
95,5.60e-03,
96,5.60e-03,
97,4.40e-03,
98,4.40e-03,
99,5.60e-03,
100,4.80e-03,
101,5.60e-03,
102,5.60e-03,
103,4.80e-03,
104,4.80e-03,
105,5.60e-03,
106,5.60e-03,
107,4.40e-03,
108,5.60e-03,
109,4.40e-03,
110,4.40e-03,
111,6.40e-03,
112,5.60e-03,
113,4.40e-03,
114,4.40e-03,
115,5.60e-03,
116,5.60e-03,
117,4.40e-03,
118,5.60e-03,
119,4.40e-03,
120,5.60e-03,
121,4.40e-03,
122,4.40e-03,
123,5.60e-03,
124,4.40e-03,
125,5.60e-03,
126,4.40e-03,
127,5.60e-03,
128,4.40e-03,
129,5.20e-03,
130,4.00e-03,
131,5.20e-03,
132,4.40e-03,
133,5.20e-03,
134,5.60e-03,
135,4.00e-03,
136,4.40e-03,
137,5.60e-03,
138,4.40e-03,
139,5.60e-03,
140,4.40e-03,
141,5.60e-03,
142,4.40e-03,
143,5.60e-03,
144,4.40e-03,
145,5.60e-03,
146,4.40e-03,
147,5.60e-03,
148,4.40e-03,
149,5.60e-03,
150,5.60e-03,
151,4.40e-03,
152,5.60e-03,
153,4.40e-03,
154,5.60e-03,
155,4.40e-03,
156,5.60e-03,
157,4.40e-03,
158,4.80e-03,
159,5.60e-03,
160,4.40e-03,
161,6.00e-03,
162,5.60e-03,
163,4.40e-03,
164,4.40e-03,
165,5.60e-03,
166,4.40e-03,
167,5.60e-03,
168,4.40e-03,
169,5.60e-03,
170,4.40e-03,
171,5.60e-03,
172,5.60e-03,
173,4.40e-03,
174,4.40e-03,
175,5.20e-03,
176,4.40e-03,
177,5.20e-03,
178,5.20e-03,
179,4.00e-03,
180,5.20e-03,
181,4.00e-03,
182,5.20e-03,
183,4.00e-03,
184,4.00e-03,
185,5.20e-03,
186,5.60e-03,
187,3.60e-03,
188,5.20e-03,
189,4.00e-03,
190,5.20e-03,
191,4.00e-03,
192,5.20e-03,
193,4.00e-03,
194,4.40e-03,
195,5.20e-03,
196,4.40e-03,
197,5.20e-03,
198,4.40e-03,
199,5.20e-03,
200,5.20e-03,
201,4.40e-03,
202,4.40e-03,
203,5.20e-03,
204,4.40e-03,
205,5.60e-03,
206,5.60e-03,
207,4.40e-03,
208,5.60e-03,
209,4.40e-03,
210,5.60e-03,
211,4.40e-03,
212,6.40e-03,
213,4.00e-03,
214,5.60e-03,
215,4.80e-03,
216,5.60e-03,
217,4.40e-03,
218,5.60e-03,
219,4.40e-03,
220,4.40e-03,
221,5.60e-03,
222,4.40e-03,
223,5.60e-03,
224,4.40e-03,
225,5.60e-03,
226,5.60e-03,
227,4.40e-03,
228,5.60e-03,
229,4.40e-03,
230,5.60e-03,
231,4.40e-03,
232,5.60e-03,
233,4.40e-03,
234,4.40e-03,
235,5.60e-03,
236,4.40e-03,
237,5.60e-03,
238,5.60e-03,
239,4.00e-03,
240,4.40e-03,
241,5.20e-03,
242,4.40e-03,
243,5.20e-03,
244,4.40e-03,
245,5.60e-03,
246,4.40e-03,
247,5.60e-03,
248,4.40e-03,
249,5.60e-03,
250,5.60e-03,
251,4.40e-03,
252,5.60e-03,
253,4.40e-03,
254,5.60e-03,
255,4.40e-03,
256,5.60e-03,
257,4.40e-03,
258,4.40e-03,
259,5.60e-03,
260,4.40e-03,
261,5.60e-03,
262,4.40e-03,
263,6.40e-03,
264,4.40e-03,
265,6.00e-03,
266,4.80e-03,
267,5.60e-03,
268,4.80e-03,
269,5.60e-03,
270,5.60e-03,
271,4.40e-03,
272,4.40e-03,
273,5.60e-03,
274,4.40e-03,
275,5.60e-03,
276,4.40e-03,
277,5.60e-03,
278,4.40e-03,
279,5.60e-03,
280,4.40e-03,
281,5.60e-03,
282,4.40e-03,
283,5.60e-03,
284,4.40e-03,
285,5.60e-03,
286,4.40e-03,
287,5.60e-03,
288,5.60e-03,
289,4.00e-03,
290,5.20e-03,
291,4.00e-03,
292,5.20e-03,
293,4.00e-03,
294,4.40e-03,
295,5.20e-03,
296,5.20e-03,
297,4.00e-03,
298,5.20e-03,
299,4.00e-03,
300,4.40e-03,
301,5.20e-03,
302,4.40e-03,
303,5.60e-03,
304,5.60e-03,
305,4.40e-03,
306,4.40e-03,
307,5.60e-03,
308,4.40e-03,
309,5.60e-03,
310,4.40e-03,
311,5.60e-03,
312,5.60e-03,
313,4.40e-03,
314,6.40e-03,
315,4.00e-03,
316,5.60e-03,
317,4.40e-03,
318,5.60e-03,
319,4.40e-03,
320,4.80e-03,
321,5.60e-03,
322,5.60e-03,
323,4.80e-03,
324,4.80e-03,
325,5.60e-03,
326,4.80e-03,
327,6.00e-03,
328,5.60e-03,
329,4.40e-03,
330,5.60e-03,
331,4.40e-03,
332,5.60e-03,
333,4.40e-03,
334,4.40e-03,
335,5.60e-03,
336,5.60e-03,
337,4.40e-03,
338,4.40e-03,
339,5.60e-03,
340,5.60e-03,
341,4.00e-03,
342,5.60e-03,
343,4.40e-03,
344,4.40e-03,
345,5.20e-03,
346,4.40e-03,
347,5.60e-03,
348,4.40e-03,
349,5.20e-03,
350,4.40e-03,
351,5.60e-03,
352,4.40e-03,
353,5.60e-03,
354,4.40e-03,
355,5.60e-03,
356,5.60e-03,
357,4.40e-03,
358,4.80e-03,
359,5.60e-03,
360,5.60e-03,
361,4.40e-03,
362,5.60e-03,
363,4.40e-03,
364,5.60e-03,
365,4.40e-03,
366,4.40e-03,
367,6.00e-03,
368,4.40e-03,
369,5.60e-03,
370,5.60e-03,
371,4.80e-03,
372,4.80e-03,
373,6.00e-03,
374,5.60e-03,
375,4.80e-03,
376,4.80e-03,
377,6.00e-03,
378,4.80e-03,
379,6.00e-03,
380,4.80e-03,
381,6.00e-03,
382,4.80e-03,
383,5.60e-03,
384,5.60e-03,
385,4.40e-03,
386,5.60e-03,
387,4.40e-03,
388,5.60e-03,
389,4.40e-03,
390,5.60e-03,
391,4.40e-03,
392,6.00e-03,
393,4.00e-03,
394,5.60e-03,
395,4.40e-03,
396,4.40e-03,
397,5.60e-03,
398,4.40e-03,
399,5.20e-03,
400,4.40e-03,
401,5.60e-03,
402,4.40e-03,
403,5.20e-03,
404,4.40e-03,
405,5.20e-03,
406,5.20e-03,
407,4.40e-03,
408,5.20e-03,
409,4.00e-03,
