X,CH1,Start,Increment,
Sequence,Volt,-1.970000e-06,5.000000e-09
0,2.00e-03,
1,0.00e+00,
2,2.00e-03,
3,0.00e+00,
4,2.00e-03,
5,4.00e-03,
6,2.00e-03,
7,0.00e+00,
8,2.00e-03,
9,0.00e+00,
10,2.00e-03,
11,2.00e-03,
12,2.00e-03,
13,2.00e-03,
14,2.00e-03,
15,0.00e+00,
16,0.00e+00,
17,4.00e-03,
18,4.00e-03,
19,0.00e+00,
20,2.00e-03,
21,2.00e-03,
22,2.00e-03,
23,2.00e-03,
24,4.00e-03,
25,0.00e+00,
26,2.00e-03,
27,2.00e-03,
28,2.00e-03,
29,0.00e+00,
30,0.00e+00,
31,2.00e-03,
32,2.00e-03,
33,2.00e-03,
34,2.00e-03,
35,0.00e+00,
36,2.00e-03,
37,4.00e-03,
38,2.00e-03,
39,0.00e+00,
40,2.00e-03,
41,0.00e+00,
42,2.00e-03,
43,0.00e+00,
44,0.00e+00,
45,4.00e-03,
46,2.00e-03,
47,2.00e-03,
48,2.00e-03,
49,2.00e-03,
50,2.00e-03,
51,0.00e+00,
52,2.00e-03,
53,2.00e-03,
54,0.00e+00,
55,2.00e-03,
56,2.00e-03,
57,2.00e-03,
58,2.00e-03,
59,2.00e-03,
60,2.00e-03,
61,0.00e+00,
62,2.00e-03,
63,0.00e+00,
64,0.00e+00,
65,2.00e-03,
66,2.00e-03,
67,2.00e-03,
68,2.00e-03,
69,2.00e-03,
70,2.00e-03,
71,2.00e-03,
72,2.00e-03,
73,0.00e+00,
74,2.00e-03,
75,0.00e+00,
76,2.00e-03,
77,2.00e-03,
78,2.00e-03,
79,0.00e+00,
80,2.00e-03,
81,2.00e-03,
82,2.00e-03,
83,2.00e-03,
84,2.00e-03,
85,2.00e-03,
86,0.00e+00,
87,2.00e-03,
88,2.00e-03,
89,2.00e-03,
90,0.00e+00,
91,4.00e-03,
92,2.00e-03,
93,4.00e-03,
94,2.00e-03,
95,0.00e+00,
96,2.00e-03,
97,0.00e+00,
98,2.00e-03,
99,4.00e-03,
100,2.00e-03,
101,0.00e+00,
102,2.00e-03,
103,0.00e+00,
104,2.00e-03,
105,0.00e+00,
106,2.00e-03,
107,2.00e-03,
108,2.00e-03,
109,0.00e+00,
110,2.00e-03,
111,4.00e-03,
112,2.00e-03,
113,4.00e-03,
114,0.00e+00,
115,4.00e-03,
116,4.00e-03,
117,0.00e+00,
118,2.00e-03,
119,2.00e-03,
120,2.00e-03,
121,2.00e-03,
122,2.00e-03,
123,0.00e+00,
124,2.00e-03,
125,4.00e-03,
126,2.00e-03,
127,2.00e-03,
128,2.00e-03,
129,0.00e+00,
130,2.00e-03,
131,2.00e-03,
132,0.00e+00,
133,4.00e-03,
134,4.00e-03,
135,0.00e+00,
136,4.00e-03,
137,0.00e+00,
138,0.00e+00,
139,4.00e-03,
140,2.00e-03,
141,4.00e-03,
142,2.00e-03,
143,2.00e-03,
144,2.00e-03,
145,4.00e-03,
146,2.00e-03,
147,4.00e-03,
148,4.00e-03,
